,rh1,rh2,ang,energia
13484,0.858,1.85,102.0,-74.890726
13485,0.958,1.85,102.0,-75.281883
13486,1.058,1.85,102.0,-75.546329
13487,1.158,1.85,102.0,-75.72489499999999
13488,1.258,1.85,102.0,-75.84451800000001
13489,1.358,1.85,102.0,-75.923294
13490,1.458,1.85,102.0,-75.973539
13491,1.558,1.85,102.0,-76.003732
13492,1.658,1.85,102.0,-76.01978299999999
13493,1.758,1.85,102.0,-76.025858
13494,1.858,1.85,102.0,-76.024925
13495,1.958,1.85,102.0,-76.019113
13496,2.058,1.85,102.0,-76.009957
13497,2.158,1.85,102.0,-75.99856199999999
13498,2.258,1.85,102.0,-75.98573
13499,0.858,1.95,102.0,-74.884374
13500,0.958,1.95,102.0,-75.27577600000001
13501,1.058,1.95,102.0,-75.540402
13502,1.158,1.95,102.0,-75.719095
13503,1.258,1.95,102.0,-75.838808
13504,1.358,1.95,102.0,-75.917645
13505,1.458,1.95,102.0,-75.967934
13506,1.558,1.95,102.0,-75.998161
13507,1.658,1.95,102.0,-76.01424200000001
13508,1.758,1.95,102.0,-76.02034599999999
13509,1.858,1.95,102.0,-76.01944300000001
13510,1.958,1.95,102.0,-76.013665
13511,2.058,1.95,102.0,-76.00454599999999
13512,2.158,1.95,102.0,-75.993193
13513,2.258,1.95,102.0,-75.980406
13514,0.858,2.05,102.0,-74.874565
13515,0.958,2.05,102.0,-75.26619000000001
13516,1.058,2.05,102.0,-75.530986
13517,1.158,2.05,102.0,-75.709805
13518,1.258,2.05,102.0,-75.82960899999999
13519,1.358,2.05,102.0,-75.908513
13520,1.458,2.05,102.0,-75.958853
13521,1.558,2.05,102.0,-75.989122
13522,1.658,2.05,102.0,-76.005239
13523,1.758,2.05,102.0,-76.01137800000001
13524,1.858,2.05,102.0,-76.010511
13525,1.958,2.05,102.0,-76.00477099999999
13526,2.058,2.05,102.0,-75.995692
13527,2.158,2.05,102.0,-75.984381
13528,2.258,2.05,102.0,-75.971637
13529,0.858,2.15,102.0,-74.86242
13530,0.958,2.15,102.0,-75.25425
13531,1.058,2.15,102.0,-75.51920799999999
13532,1.158,2.15,102.0,-75.69815200000001
13533,1.258,2.15,102.0,-75.81805200000001
13534,1.358,2.15,102.0,-75.89703
13535,1.458,2.15,102.0,-75.947429
13536,1.558,2.15,102.0,-75.97774799999999
13537,1.658,2.15,102.0,-75.99391
13538,1.758,2.15,102.0,-76.00009200000001
13539,1.858,2.15,102.0,-75.999266
13540,1.958,2.15,102.0,-75.993567
13541,2.058,2.15,102.0,-75.98453
13542,2.158,2.15,102.0,-75.97326
13543,2.258,2.15,102.0,-75.960557
13544,0.858,2.25,102.0,-74.848754
13545,0.958,2.25,102.0,-75.240773
13546,1.058,2.25,102.0,-75.505887
13547,1.158,2.25,102.0,-75.68495899999999
13548,1.258,2.25,102.0,-75.804959
13549,1.358,2.25,102.0,-75.884019
13550,1.458,2.25,102.0,-75.934485
13551,1.558,2.25,102.0,-75.964862
13552,1.658,2.25,102.0,-75.981077
13553,1.758,2.25,102.0,-75.987308
13554,1.858,2.25,102.0,-75.986529
13555,1.958,2.25,102.0,-75.980875
13556,2.058,2.25,102.0,-75.97188
13557,2.158,2.25,102.0,-75.960651
13558,2.258,2.25,102.0,-75.947987
13559,0.858,0.85,103.0,-73.742529
13560,0.958,0.85,103.0,-74.12741199999999
13561,1.058,0.85,103.0,-74.387363
13562,1.158,0.85,103.0,-74.562702
13563,1.258,0.85,103.0,-74.679927
13564,1.358,0.85,103.0,-74.756833
13565,1.458,0.85,103.0,-74.805547
13566,1.558,0.85,103.0,-74.834434
13567,1.658,0.85,103.0,-74.849328
13568,1.758,0.85,103.0,-74.85434000000001
13569,1.858,0.85,103.0,-74.852399
13570,1.958,0.85,103.0,-74.84559899999999
13571,2.058,0.85,103.0,-74.835453
13572,2.158,0.85,103.0,-74.823052
13573,2.258,0.85,103.0,-74.80919300000001
13574,0.858,0.95,103.0,-74.139881
13575,0.958,0.95,103.0,-74.52621500000001
13576,1.058,0.95,103.0,-74.78724799999999
13577,1.158,0.95,103.0,-74.963398
13578,1.258,0.95,103.0,-75.081261
13579,1.358,0.95,103.0,-75.158694
13580,1.458,0.95,103.0,-75.207858
13581,1.558,0.95,103.0,-75.237139
13582,1.658,0.95,103.0,-75.252381
13583,1.758,0.95,103.0,-75.257703
13584,1.858,0.95,103.0,-75.256038
13585,1.958,0.95,103.0,-75.249488
13586,2.058,0.95,103.0,-75.23956899999999
13587,2.158,0.95,103.0,-75.227376
13588,2.258,0.95,103.0,-75.213708
13589,0.858,1.05,103.0,-74.408215
13590,0.958,1.05,103.0,-74.79563
13591,1.058,1.05,103.0,-75.05744399999999
13592,1.158,1.05,103.0,-75.23416999999999
13593,1.258,1.05,103.0,-75.352479
13594,1.358,1.05,103.0,-75.430276
13595,1.458,1.05,103.0,-75.47975100000001
13596,1.558,1.05,103.0,-75.509305
13597,1.658,1.05,103.0,-75.524788
13598,1.758,1.05,103.0,-75.53032900000001
13599,1.858,1.05,103.0,-75.528865
13600,1.958,1.05,103.0,-75.522502
13601,2.058,1.05,103.0,-75.512757
13602,2.158,1.05,103.0,-75.500732
13603,2.258,1.05,103.0,-75.487226
13604,0.858,1.15,103.0,-74.58928
13605,0.958,1.15,103.0,-74.977502
13606,1.058,1.15,103.0,-75.239889
13607,1.158,1.15,103.0,-75.417029
13608,1.258,1.15,103.0,-75.53565
13609,1.358,1.15,103.0,-75.613698
13610,1.458,1.15,103.0,-75.66338499999999
13611,1.558,1.15,103.0,-75.69312099999999
13612,1.658,1.15,103.0,-75.70876899999999
13613,1.758,1.15,103.0,-75.71446
13614,1.858,1.15,103.0,-75.71313599999999
13615,1.958,1.15,103.0,-75.706907
13616,2.058,1.15,103.0,-75.697295
13617,2.158,1.15,103.0,-75.685401
13618,2.258,1.15,103.0,-75.672027
13619,0.858,1.25,103.0,-74.710468
13620,0.958,1.25,103.0,-75.099321
13621,1.058,1.25,103.0,-75.362149
13622,1.158,1.25,103.0,-75.5396
13623,1.258,1.25,103.0,-75.658449
13624,1.358,1.25,103.0,-75.736673
13625,1.458,1.25,103.0,-75.786503
13626,1.558,1.25,103.0,-75.816361
13627,1.658,1.25,103.0,-75.83211700000001
13628,1.758,1.25,103.0,-75.837909
13629,1.858,1.25,103.0,-75.836681
13630,1.958,1.25,103.0,-75.830548
13631,2.058,1.25,103.0,-75.821034
13632,2.158,1.25,103.0,-75.80924300000001
13633,2.258,1.25,103.0,-75.795976
13634,0.858,1.35,103.0,-74.790142
13635,0.958,1.35,103.0,-75.179514
13636,1.058,1.35,103.0,-75.442701
13637,1.158,1.35,103.0,-75.620399
13638,1.258,1.35,103.0,-75.739423
13639,1.358,1.35,103.0,-75.817776
13640,1.458,1.35,103.0,-75.86770600000001
13641,1.558,1.35,103.0,-75.89764699999999
13642,1.658,1.35,103.0,-75.913475
13643,1.758,1.35,103.0,-75.91933399999999
13644,1.858,1.35,103.0,-75.918172
13645,1.958,1.35,103.0,-75.91210799999999
13646,2.058,1.35,103.0,-75.90266899999999
13647,2.158,1.35,103.0,-75.890958
13648,2.258,1.35,103.0,-75.877779
13649,0.858,1.45,103.0,-74.840806
13650,0.958,1.45,103.0,-75.230621
13651,1.058,1.45,103.0,-75.494113
13652,1.158,1.45,103.0,-75.67201800000001
13653,1.258,1.45,103.0,-75.79118299999999
13654,1.358,1.45,103.0,-75.869635
13655,1.458,1.45,103.0,-75.919638
13656,1.558,1.45,103.0,-75.949637
13657,1.658,1.45,103.0,-75.965514
13658,1.758,1.45,103.0,-75.971418
13659,1.858,1.45,103.0,-75.970304
13660,1.958,1.45,103.0,-75.964291
13661,2.058,1.45,103.0,-75.95491
13662,2.158,1.45,103.0,-75.943265
13663,2.258,1.45,103.0,-75.930161
13664,0.858,1.55,103.0,-74.871074
13665,0.958,1.55,103.0,-75.261276
13666,1.058,1.55,103.0,-75.52503399999999
13667,1.158,1.55,103.0,-75.703119
13668,1.258,1.55,103.0,-75.822404
13669,1.358,1.55,103.0,-75.900937
13670,1.458,1.55,103.0,-75.950997
13671,1.558,1.55,103.0,-75.981038
13672,1.658,1.55,103.0,-75.996951
13673,1.758,1.55,103.0,-76.002889
13674,1.858,1.55,103.0,-76.001811
13675,1.958,1.55,103.0,-75.99584
13676,2.058,1.55,103.0,-75.98650699999999
13677,2.158,1.55,103.0,-75.97492
13678,2.258,1.55,103.0,-75.96188000000001
13679,0.858,1.65,103.0,-74.886949
13680,0.958,1.65,103.0,-75.277493
13681,1.058,1.65,103.0,-75.541489
13682,1.158,1.65,103.0,-75.71973299999999
13683,1.258,1.65,103.0,-75.839124
13684,1.358,1.65,103.0,-75.917727
13685,1.458,1.65,103.0,-75.967835
13686,1.558,1.65,103.0,-75.997912
13687,1.658,1.65,103.0,-76.01385400000001
13688,1.758,1.65,103.0,-76.01982
13689,1.858,1.65,103.0,-76.018773
13690,1.958,1.65,103.0,-76.012839
13691,2.058,1.65,103.0,-76.003551
13692,2.158,1.65,103.0,-75.99201500000001
13693,2.258,1.65,103.0,-75.979035
13694,0.858,1.75,103.0,-74.89265999999999
13695,0.958,1.75,103.0,-75.283508
13696,1.058,1.75,103.0,-75.547719
13697,1.158,1.75,103.0,-75.726109
13698,1.258,1.75,103.0,-75.845597
13699,1.358,1.75,103.0,-75.924266
13700,1.458,1.75,103.0,-75.974419
13701,1.558,1.75,103.0,-76.00452800000001
13702,1.658,1.75,103.0,-76.020498
13703,1.758,1.75,103.0,-76.026492
13704,1.858,1.75,103.0,-76.025476
13705,1.958,1.75,103.0,-76.01957800000001
13706,2.058,1.75,103.0,-76.01033199999999
13707,2.158,1.75,103.0,-75.998846
13708,2.258,1.75,103.0,-75.985922
13709,0.858,1.85,103.0,-74.891214
13710,0.958,1.85,103.0,-75.282335
13711,1.058,1.85,103.0,-75.546741
13712,1.158,1.85,103.0,-75.725268
13713,1.258,1.85,103.0,-75.84485
13714,1.358,1.85,103.0,-75.923583
13715,1.458,1.85,103.0,-75.973782
13716,1.558,1.85,103.0,-76.003927
13717,1.658,1.85,103.0,-76.019927
13718,1.758,1.85,103.0,-76.025952
13719,1.858,1.85,103.0,-76.024968
13720,1.958,1.85,103.0,-76.019108
13721,2.058,1.85,103.0,-76.009905
13722,2.158,1.85,103.0,-75.998467
13723,2.258,1.85,103.0,-75.985596
13724,0.858,1.95,103.0,-74.884764
13725,0.958,1.95,103.0,-75.276131
13726,1.058,1.95,103.0,-75.54072
13727,1.158,1.95,103.0,-75.719378
13728,1.258,1.95,103.0,-75.839054
13729,1.358,1.95,103.0,-75.91785300000001
13730,1.458,1.95,103.0,-75.968102
13731,1.558,1.95,103.0,-75.998287
13732,1.658,1.95,103.0,-76.014324
13733,1.758,1.95,103.0,-76.02038399999999
13734,1.858,1.95,103.0,-76.019438
13735,1.958,1.95,103.0,-76.01361800000001
13736,2.058,1.95,103.0,-76.004459
13737,2.158,1.95,103.0,-75.99306999999999
13738,2.258,1.95,103.0,-75.980249
13739,0.858,2.05,103.0,-74.874861
13740,0.958,2.05,103.0,-75.266452
13741,1.058,2.05,103.0,-75.531213
13742,1.158,2.05,103.0,-75.71
13743,1.258,2.05,103.0,-75.82977199999999
13744,1.358,2.05,103.0,-75.90864300000001
13745,1.458,2.05,103.0,-75.95894799999999
13746,1.558,2.05,103.0,-75.989181
13747,1.658,2.05,103.0,-76.005262
13748,1.758,2.05,103.0,-76.011364
13749,1.858,2.05,103.0,-76.01046
13750,1.958,2.05,103.0,-76.004685
13751,2.058,2.05,103.0,-75.995572
13752,2.158,2.05,103.0,-75.98423000000001
13753,2.258,2.05,103.0,-75.971457
13754,0.858,2.15,103.0,-74.862626
13755,0.958,2.15,103.0,-75.254423
13756,1.058,2.15,103.0,-75.519349
13757,1.158,2.15,103.0,-75.698265
13758,1.258,2.15,103.0,-75.818136
13759,1.358,2.15,103.0,-75.897087
13760,1.458,2.15,103.0,-75.947457
13761,1.558,2.15,103.0,-75.977746
13762,1.658,2.15,103.0,-75.993877
13763,1.758,2.15,103.0,-76.000028
13764,1.858,2.15,103.0,-75.999172
13765,1.958,2.15,103.0,-75.993444
13766,2.058,2.15,103.0,-75.984379
13767,2.158,2.15,103.0,-75.973084
13768,2.258,2.15,103.0,-75.960357
13769,0.858,2.25,103.0,-74.848877
13770,0.958,2.25,103.0,-75.240863
13771,1.058,2.25,103.0,-75.505949
13772,1.158,2.25,103.0,-75.684995
13773,1.258,2.25,103.0,-75.804971
13774,1.358,2.25,103.0,-75.884008
13775,1.458,2.25,103.0,-75.93445
13776,1.558,2.25,103.0,-75.964803
13777,1.658,2.25,103.0,-75.98099300000001
13778,1.758,2.25,103.0,-75.987199
13779,1.858,2.25,103.0,-75.986396
13780,1.958,2.25,103.0,-75.98071800000001
13781,2.058,2.25,103.0,-75.971701
13782,2.158,2.25,103.0,-75.960452
13783,2.258,2.25,103.0,-75.94776800000001
13784,0.858,0.85,104.0,-73.74381
13785,0.958,0.85,104.0,-74.128638
13786,1.058,0.85,104.0,-74.388529
13787,1.158,0.85,104.0,-74.563792
13788,1.258,0.85,104.0,-74.680934
13789,1.358,0.85,104.0,-74.75774799999999
13790,1.458,0.85,104.0,-74.806365
13791,1.558,0.85,104.0,-74.835153
13792,1.658,0.85,104.0,-74.849946
13793,1.758,0.85,104.0,-74.85485899999999
13794,1.858,0.85,104.0,-74.852818
13795,1.958,0.85,104.0,-74.845923
13796,2.058,0.85,104.0,-74.83568299999999
13797,2.158,0.85,104.0,-74.823195
13798,2.258,0.85,104.0,-74.809256
13799,0.858,0.95,104.0,-74.14110500000001
13800,0.958,0.95,104.0,-74.52739100000001
13801,1.058,0.95,104.0,-74.788364
13802,1.158,0.95,104.0,-74.96444
13803,1.258,0.95,104.0,-75.08221999999999
13804,1.358,0.95,104.0,-75.159562
13805,1.458,0.95,104.0,-75.20863299999999
13806,1.558,0.95,104.0,-75.237817
13807,1.658,0.95,104.0,-75.25296
13808,1.758,0.95,104.0,-75.258184
13809,1.858,0.95,104.0,-75.256421
13810,1.958,0.95,104.0,-75.249776
13811,2.058,0.95,104.0,-75.239765
13812,2.158,0.95,104.0,-75.227486
13813,2.258,0.95,104.0,-75.213738
13814,0.858,1.05,104.0,-74.40938
13815,0.958,1.05,104.0,-74.796747
13816,1.058,1.05,104.0,-75.058503
13817,1.158,1.05,104.0,-75.235156
13818,1.258,1.05,104.0,-75.353385
13819,1.358,1.05,104.0,-75.431095
13820,1.458,1.05,104.0,-75.480479
13821,1.558,1.05,104.0,-75.509938
13822,1.658,1.05,104.0,-75.525327
13823,1.758,1.05,104.0,-75.530772
13824,1.858,1.05,104.0,-75.529213
13825,1.958,1.05,104.0,-75.522757
13826,2.058,1.05,104.0,-75.512923
13827,2.158,1.05,104.0,-75.500813
13828,2.258,1.05,104.0,-75.48723000000001
13829,0.858,1.15,104.0,-74.590372
13830,0.958,1.15,104.0,-74.97854699999999
13831,1.058,1.15,104.0,-75.24087800000001
13832,1.158,1.15,104.0,-75.417947
13833,1.258,1.15,104.0,-75.53649300000001
13834,1.358,1.15,104.0,-75.614458
13835,1.458,1.15,104.0,-75.664058
13836,1.558,1.15,104.0,-75.69370500000001
13837,1.658,1.15,104.0,-75.709261
13838,1.758,1.15,104.0,-75.71486
13839,1.858,1.15,104.0,-75.713445
13840,1.958,1.15,104.0,-75.707127
13841,2.058,1.15,104.0,-75.697428
13842,2.158,1.15,104.0,-75.68545400000001
13843,2.258,1.15,104.0,-75.67200600000001
13844,0.858,1.25,104.0,-74.711476
13845,0.958,1.25,104.0,-75.10028299999999
13846,1.058,1.25,104.0,-75.363057
13847,1.158,1.25,104.0,-75.540442
13848,1.258,1.25,104.0,-75.659221
13849,1.358,1.25,104.0,-75.737368
13850,1.458,1.25,104.0,-75.78711700000001
13851,1.558,1.25,104.0,-75.816891
13852,1.658,1.25,104.0,-75.832561
13853,1.758,1.25,104.0,-75.838265
13854,1.858,1.25,104.0,-75.83695
13855,1.958,1.25,104.0,-75.830732
13856,2.058,1.25,104.0,-75.821137
13857,2.158,1.25,104.0,-75.809269
13858,2.258,1.25,104.0,-75.795932
13859,0.858,1.35,104.0,-74.79106
13860,0.958,1.35,104.0,-75.180388
13861,1.058,1.35,104.0,-75.443524
13862,1.158,1.35,104.0,-75.621161
13863,1.258,1.35,104.0,-75.74011999999999
13864,1.358,1.35,104.0,-75.818402
13865,1.458,1.35,104.0,-75.868256
13866,1.558,1.35,104.0,-75.898119
13867,1.658,1.35,104.0,-75.913866
13868,1.758,1.35,104.0,-75.91964200000001
13869,1.858,1.35,104.0,-75.918399
13870,1.958,1.35,104.0,-75.912255
13871,2.058,1.35,104.0,-75.902739
13872,2.158,1.35,104.0,-75.890956
13873,2.258,1.35,104.0,-75.877712
13874,0.858,1.45,104.0,-74.841627
13875,0.958,1.45,104.0,-75.2314
13876,1.058,1.45,104.0,-75.494845
13877,1.158,1.45,104.0,-75.67269399999999
13878,1.258,1.45,104.0,-75.791799
13879,1.358,1.45,104.0,-75.870186
13880,1.458,1.45,104.0,-75.92012
13881,1.558,1.45,104.0,-75.950046
13882,1.658,1.45,104.0,-75.965848
13883,1.758,1.45,104.0,-75.971676
13884,1.858,1.45,104.0,-75.970486
13885,1.958,1.45,104.0,-75.964399
13886,2.058,1.45,104.0,-75.95494599999999
13887,2.158,1.45,104.0,-75.943236
13888,2.258,1.45,104.0,-75.930071
13889,0.858,1.55,104.0,-74.871796
13890,0.958,1.55,104.0,-75.26195799999999
13891,1.058,1.55,104.0,-75.525673
13892,1.158,1.55,104.0,-75.703705
13893,1.258,1.55,104.0,-75.822936
13894,1.358,1.55,104.0,-75.90141
13895,1.458,1.55,104.0,-75.951406
13896,1.558,1.55,104.0,-75.981381
13897,1.658,1.55,104.0,-75.997225
13898,1.758,1.55,104.0,-76.003093
13899,1.858,1.55,104.0,-76.00194499999999
13900,1.958,1.55,104.0,-75.995906
13901,2.058,1.55,104.0,-75.986509
13902,2.158,1.55,104.0,-75.974861
13903,2.258,1.55,104.0,-75.96176700000001
13904,0.858,1.65,104.0,-74.88757199999999
13905,0.958,1.65,104.0,-75.27807800000001
13906,1.058,1.65,104.0,-75.54203299999999
13907,1.158,1.65,104.0,-75.720229
13908,1.258,1.65,104.0,-75.83957099999999
13909,1.358,1.65,104.0,-75.91812
13910,1.458,1.65,104.0,-75.968171
13911,1.558,1.65,104.0,-75.998187
13912,1.658,1.65,104.0,-76.014067
13913,1.758,1.65,104.0,-76.01997
13914,1.858,1.65,104.0,-76.01885899999999
13915,1.958,1.65,104.0,-76.01286400000001
13916,2.058,1.65,104.0,-76.003517
13917,2.158,1.65,104.0,-75.991928
13918,2.258,1.65,104.0,-75.978898
13919,0.858,1.75,104.0,-74.893183
13920,0.958,1.75,104.0,-75.28399499999999
13921,1.058,1.75,104.0,-75.548167
13922,1.158,1.75,104.0,-75.726513
13923,1.258,1.75,104.0,-75.845957
13924,1.358,1.75,104.0,-75.924577
13925,1.458,1.75,104.0,-75.974678
13926,1.558,1.75,104.0,-76.004734
13927,1.658,1.75,104.0,-76.020648
13928,1.758,1.75,104.0,-76.026586
13929,1.858,1.75,104.0,-76.025513
13930,1.958,1.75,104.0,-76.01956
13931,2.058,1.75,104.0,-76.010263
13932,2.158,1.75,104.0,-75.99873000000001
13933,2.258,1.75,104.0,-75.985761
13934,0.858,1.85,104.0,-74.891638
13935,0.958,1.85,104.0,-75.282724
13936,1.058,1.85,104.0,-75.547094
13937,1.158,1.85,104.0,-75.725581
13938,1.258,1.85,104.0,-75.845123
13939,1.358,1.85,104.0,-75.923813
13940,1.458,1.85,104.0,-75.973966
13941,1.558,1.85,104.0,-76.004063
13942,1.658,1.85,104.0,-76.020015
13943,1.758,1.85,104.0,-76.025989
13944,1.858,1.85,104.0,-76.024957
13945,1.958,1.85,104.0,-76.019049
13946,2.058,1.85,104.0,-76.009801
13947,2.158,1.85,104.0,-75.998322
13948,2.258,1.85,104.0,-75.985413
13949,0.858,1.95,104.0,-74.885091
13950,0.958,1.95,104.0,-75.276424
13951,1.058,1.95,104.0,-75.54098
13952,1.158,1.95,104.0,-75.71960200000001
13953,1.258,1.95,104.0,-75.839242
13954,1.358,1.95,104.0,-75.918003
13955,1.458,1.95,104.0,-75.968212
13956,1.558,1.95,104.0,-75.998356
13957,1.658,1.95,104.0,-76.01435
13958,1.758,1.95,104.0,-76.02036700000001
13959,1.858,1.95,104.0,-76.019379
13960,1.958,1.95,104.0,-76.01351899999999
13961,2.058,1.95,104.0,-76.004322
13962,2.158,1.95,104.0,-75.992897
13963,2.258,1.95,104.0,-75.98004399999999
13964,0.858,2.05,104.0,-74.875095
13965,0.958,2.05,104.0,-75.266653
13966,1.058,2.05,104.0,-75.531384
13967,1.158,2.05,104.0,-75.710138
13968,1.258,2.05,104.0,-75.82987800000001
13969,1.358,2.05,104.0,-75.90871700000001
13970,1.458,2.05,104.0,-75.958988
13971,1.558,2.05,104.0,-75.989186
13972,1.658,2.05,104.0,-76.00523000000001
13973,1.758,2.05,104.0,-76.011296
13974,1.858,2.05,104.0,-76.010357
13975,1.958,2.05,104.0,-76.004547
13976,2.058,2.05,104.0,-75.995403
13977,2.158,2.05,104.0,-75.984031
13978,2.258,2.05,104.0,-75.971231
13979,0.858,2.15,104.0,-74.862773
13980,0.958,2.15,104.0,-75.254538
13981,1.058,2.15,104.0,-75.519436
13982,1.158,2.15,104.0,-75.69832199999999
13983,1.258,2.15,104.0,-75.818166
13984,1.358,2.15,104.0,-75.89708900000001
13985,1.458,2.15,104.0,-75.94743000000001
13986,1.558,2.15,104.0,-75.97769
13987,1.658,2.15,104.0,-75.993792
13988,1.758,2.15,104.0,-75.999913
13989,1.858,2.15,104.0,-75.99902800000001
13990,1.958,2.15,104.0,-75.99327199999999
13991,2.058,2.15,104.0,-75.984181
13992,2.158,2.15,104.0,-75.972861
13993,2.258,2.15,104.0,-75.960112
13994,0.858,2.25,104.0,-74.84894200000001
13995,0.958,2.25,104.0,-75.240898
13996,1.058,2.25,104.0,-75.50595799999999
13997,1.158,2.25,104.0,-75.684977
13998,1.258,2.25,104.0,-75.80493100000001
13999,1.358,2.25,104.0,-75.883944
14000,1.458,2.25,104.0,-75.934363
14001,1.558,2.25,104.0,-75.964692
14002,1.658,2.25,104.0,-75.980858
14003,1.758,2.25,104.0,-75.98704000000001
14004,1.858,2.25,104.0,-75.986214
14005,1.958,2.25,104.0,-75.980514
14006,2.058,2.25,104.0,-75.971476
14007,2.158,2.25,104.0,-75.960206
14008,2.258,2.25,104.0,-75.94750400000001
14009,0.858,0.85,105.0,-73.74500400000001
14010,0.958,0.85,105.0,-74.12978199999999
14011,1.058,0.85,105.0,-74.389618
14012,1.158,0.85,105.0,-74.56481099999999
14013,1.258,0.85,105.0,-74.681871
14014,1.358,0.85,105.0,-74.758595
14015,1.458,0.85,105.0,-74.807117
14016,1.558,0.85,105.0,-74.835808
14017,1.658,0.85,105.0,-74.850503
14018,1.758,0.85,105.0,-74.855317
14019,1.858,0.85,105.0,-74.853179
14020,1.958,0.85,105.0,-74.846188
14021,2.058,0.85,105.0,-74.83585699999999
14022,2.158,0.85,105.0,-74.82328299999999
14023,2.258,0.85,105.0,-74.809264
14024,0.858,0.95,105.0,-74.142252
14025,0.958,0.95,105.0,-74.52849300000001
14026,1.058,0.95,105.0,-74.789411
14027,1.158,0.95,105.0,-74.96541500000001
14028,1.258,0.95,105.0,-75.083114
14029,1.358,0.95,105.0,-75.160368
14030,1.458,0.95,105.0,-75.209346
14031,1.558,0.95,105.0,-75.238434
14032,1.658,0.95,105.0,-75.25348100000001
14033,1.758,0.95,105.0,-75.258607
14034,1.858,0.95,105.0,-75.256749
14035,1.958,0.95,105.0,-75.25001
14036,2.058,0.95,105.0,-75.239908
14037,2.158,0.95,105.0,-75.227544
14038,2.258,0.95,105.0,-75.213719
14039,0.858,1.05,105.0,-74.41046999999999
14040,0.958,1.05,105.0,-74.797791
14041,1.058,1.05,105.0,-75.05949100000001
14042,1.158,1.05,105.0,-75.236073
14043,1.258,1.05,105.0,-75.354223
14044,1.358,1.05,105.0,-75.43184699999999
14045,1.458,1.05,105.0,-75.481142
14046,1.558,1.05,105.0,-75.510509
14047,1.658,1.05,105.0,-75.52580400000001
14048,1.758,1.05,105.0,-75.531155
14049,1.858,1.05,105.0,-75.52950200000001
14050,1.958,1.05,105.0,-75.522954
14051,2.058,1.05,105.0,-75.513032
14052,2.158,1.05,105.0,-75.50084
14053,2.258,1.05,105.0,-75.487181
14054,0.858,1.15,105.0,-74.591392
14055,0.958,1.15,105.0,-74.97952
14056,1.058,1.15,105.0,-75.241796
14057,1.158,1.15,105.0,-75.418798
14058,1.258,1.15,105.0,-75.53726800000001
14059,1.358,1.15,105.0,-75.615153
14060,1.458,1.15,105.0,-75.66466700000001
14061,1.558,1.15,105.0,-75.694226
14062,1.658,1.15,105.0,-75.709692
14063,1.758,1.15,105.0,-75.7152
14064,1.858,1.15,105.0,-75.71369399999999
14065,1.958,1.15,105.0,-75.707288
14066,2.058,1.15,105.0,-75.697505
14067,2.158,1.15,105.0,-75.685452
14068,2.258,1.15,105.0,-75.671931
14069,0.858,1.25,105.0,-74.712416
14070,0.958,1.25,105.0,-75.101177
14071,1.058,1.25,105.0,-75.363899
14072,1.158,1.25,105.0,-75.541219
14073,1.258,1.25,105.0,-75.65992800000001
14074,1.358,1.25,105.0,-75.737999
14075,1.458,1.25,105.0,-75.78766800000001
14076,1.558,1.25,105.0,-75.817359
14077,1.658,1.25,105.0,-75.832943
14078,1.758,1.25,105.0,-75.838561
14079,1.858,1.25,105.0,-75.83716
14080,1.958,1.25,105.0,-75.830859
14081,2.058,1.25,105.0,-75.82118299999999
14082,2.158,1.25,105.0,-75.80924
14083,2.258,1.25,105.0,-75.795835
14084,0.858,1.35,105.0,-74.79191
14085,0.958,1.35,105.0,-75.18119300000001
14086,1.058,1.35,105.0,-75.44428
14087,1.158,1.35,105.0,-75.62185699999999
14088,1.258,1.35,105.0,-75.740751
14089,1.358,1.35,105.0,-75.818963
14090,1.458,1.35,105.0,-75.86874300000001
14091,1.558,1.35,105.0,-75.898528
14092,1.658,1.35,105.0,-75.91419599999999
14093,1.758,1.35,105.0,-75.919891
14094,1.858,1.35,105.0,-75.91856700000001
14095,1.958,1.35,105.0,-75.91234399999999
14096,2.058,1.35,105.0,-75.902753
14097,2.158,1.35,105.0,-75.8909
14098,2.258,1.35,105.0,-75.877592
14099,0.858,1.45,105.0,-74.842383
14100,0.958,1.45,105.0,-75.232113
14101,1.058,1.45,105.0,-75.495512
14102,1.158,1.45,105.0,-75.673305
14103,1.258,1.45,105.0,-75.792351
14104,1.358,1.45,105.0,-75.870674
14105,1.458,1.45,105.0,-75.920539
14106,1.558,1.45,105.0,-75.95039399999999
14107,1.658,1.45,105.0,-75.966122
14108,1.758,1.45,105.0,-75.971874
14109,1.858,1.45,105.0,-75.970609
